Time ,cpuUsage ,cost ,latency ,numberOfVMs ,ongoingAction,targetedNodeID
Wed Feb 12 16:46:08 UTC 2014,50.25,0.24,0.1882,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:46:23 UTC 2014,47.9,0.24,0.1882,2,,
Wed Feb 12 16:46:39 UTC 2014,50.55,0.24,0.1882,2,,
Wed Feb 12 16:46:48 UTC 2014,50.55,0.24,0.1882,2,,
Wed Feb 12 16:46:59 UTC 2014,54.05,0.24,0.1881,2,,
Wed Feb 12 16:47:16 UTC 2014,54.05,0.24,0.1881,2,,
Wed Feb 12 16:47:32 UTC 2014,47.8,0.24,0.1882,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:47:51 UTC 2014,53.55,0.24,0.1882,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:48:04 UTC 2014,53.55,0.24,0.1882,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:48:20 UTC 2014,53.55,0.24,0.1882,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:48:33 UTC 2014,53.55,0.24,0.1882,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:48:46 UTC 2014,51.3,0.24,0.1887,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:48:59 UTC 2014,51.3,0.24,0.1887,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:49:16 UTC 2014,49.6,0.24,0.1887,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:49:31 UTC 2014,49.6,0.24,0.1891,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:49:48 UTC 2014,39.15,0.24,0.1891,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:49:59 UTC 2014,41.8,0.24,0.1891,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:50:16 UTC 2014,41.8,0.24,0.1891,2,,
Wed Feb 12 16:50:22 UTC 2014,42.2,0.24,0.1891,2,,
Wed Feb 12 16:50:42 UTC 2014,42.2,0.24,0.1891,2,,
Wed Feb 12 16:50:54 UTC 2014,42.2,0.24,0.1891,2,,
Wed Feb 12 16:51:05 UTC 2014,42.2,0.24,0.1891,2,,
Wed Feb 12 16:51:12 UTC 2014,47.3,0.24,0.1891,2,,
Wed Feb 12 16:51:25 UTC 2014,45.55,0.24,0.1892,2,,
Wed Feb 12 16:51:42 UTC 2014,45.55,0.24,0.1892,2,,
Wed Feb 12 16:51:52 UTC 2014,43.4,0.24,0.1891,2,,
Wed Feb 12 16:52:12 UTC 2014,43.4,0.24,0.1891,2,,
Wed Feb 12 16:52:23 UTC 2014,43.4,0.24,0.1891,2,,
Wed Feb 12 16:52:34 UTC 2014,47.5,0.24,0.1892,2,,
Wed Feb 12 16:52:50 UTC 2014,47.5,0.24,0.1892,2,,
Wed Feb 12 16:53:00 UTC 2014,65.95,0.24,0.1892,2,,
Wed Feb 12 16:53:16 UTC 2014,65.95,0.24,0.1892,2,,
Wed Feb 12 16:53:28 UTC 2014,61.15,0.24,0.1892,2,,
Wed Feb 12 16:53:42 UTC 2014,61.15,0.24,0.1892,2,,
Wed Feb 12 16:53:52 UTC 2014,61.15,0.24,0.1892,2,,
Wed Feb 12 16:54:07 UTC 2014,61.15,0.24,0.1892,2,,
Wed Feb 12 16:54:19 UTC 2014,58.7,0.24,0.1892,2,,
Wed Feb 12 16:54:29 UTC 2014,63.7,0.24,0.1892,2,,
Wed Feb 12 16:54:47 UTC 2014,63.7,0.24,0.1892,2,,
Wed Feb 12 16:54:56 UTC 2014,68.45,0.24,0.1892,2,,
Wed Feb 12 16:55:15 UTC 2014,68.45,0.24,0.1892,2,,
Wed Feb 12 16:55:32 UTC 2014,68.45,0.24,0.1892,2,,
Wed Feb 12 16:55:44 UTC 2014,68.45,0.24,0.1892,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 16:56:00 UTC 2014,51.75,0.24,0.1892,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 16:56:13 UTC 2014,51.75,0.24,0.1892,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 16:56:23 UTC 2014,41.8,0.24,0.1892,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 16:56:34 UTC 2014,41.8,0.24,0.1892,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 16:56:44 UTC 2014,37.3,0.24,0.1892,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 16:56:58 UTC 2014,37.3,0.24,0.1892,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 16:57:10 UTC 2014,45.4,0.24,0.1892,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 16:57:21 UTC 2014,45.4,0.24,0.1892,2,,
Wed Feb 12 16:57:30 UTC 2014,45.4,0.36,0.1892,3,,
Wed Feb 12 16:57:39 UTC 2014,45.4,0.36,0.1892,3,,
Wed Feb 12 16:57:52 UTC 2014,31.1,0.36,0.1892,3,,
Wed Feb 12 16:58:01 UTC 2014,31.1,0.36,0.1892,3,,
Wed Feb 12 16:58:09 UTC 2014,53.4,0.36,0.1892,3,,
Wed Feb 12 16:58:15 UTC 2014,53.4,0.36,0.1892,3,,
Wed Feb 12 16:58:24 UTC 2014,53.4,0.36,0.1892,3,,
Wed Feb 12 16:58:36 UTC 2014,54.2,0.36,0.1892,3,,
Wed Feb 12 16:58:57 UTC 2014,54.2,0.36,0.1892,3,,
Wed Feb 12 16:59:05 UTC 2014,49.15,0.36,0.1892,3,,
Wed Feb 12 16:59:25 UTC 2014,52,0.36,0.1892,3,,
Wed Feb 12 16:59:44 UTC 2014,52,0.36,0.1892,3,,
Wed Feb 12 16:59:52 UTC 2014,40.7,0.36,0.1892,3,,
Wed Feb 12 17:00:05 UTC 2014,40.7,0.36,0.1892,3,,
Wed Feb 12 17:00:23 UTC 2014,40.7,0.36,0.1892,3,,
Wed Feb 12 17:00:34 UTC 2014,40.7,0.36,0.1892,3,,
Wed Feb 12 17:00:41 UTC 2014,40.7,0.36,0.1892,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:00:53 UTC 2014,37.2,0.36,0.1892,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
