Time ,cpuUsage ,cost ,latency ,numberOfVMs , ongoingAction, targetedNodeID
Wed Feb 12 17:01:15 UTC 2014,24,0.12,0.1892,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:01:26 UTC 2014,24,0.12,0.1892,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:01:38 UTC 2014,25.2,0.12,0.1892,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:01:50 UTC 2014,25.2,0.12,0.1892,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:02:02 UTC 2014,25.2,0.12,0.1892,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:02:14 UTC 2014,25.2,0.12,0.1892,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:02:26 UTC 2014,29.9,0.12,0.1892,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:02:40 UTC 2014,29.9,0.12,0.1892,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:02:51 UTC 2014,29.9,0.12,0.1891,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:03:02 UTC 2014,32.7,0.12,0.1891,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:03:14 UTC 2014,32.7,0.12,0.1891,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:03:26 UTC 2014,32.7,0.12,0.1891,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:03:40 UTC 2014,34.1,0.12,0.1891,1,,
Wed Feb 12 17:03:55 UTC 2014,34.1,0.12,0.1891,1,,
Wed Feb 12 17:04:04 UTC 2014,40.5,0.12,0.189,1,,
Wed Feb 12 17:04:17 UTC 2014,40.5,0.12,0.189,1,,
Wed Feb 12 17:04:25 UTC 2014,34.4,0.12,0.1889,1,,
Wed Feb 12 17:04:44 UTC 2014,36.4,0.12,0.1888,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:05:03 UTC 2014,36.4,0.12,0.1888,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:05:20 UTC 2014,36.4,0.12,0.1888,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:05:32 UTC 2014,36.4,0.12,0.1887,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:05:47 UTC 2014,39.3,0.12,0.1887,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:05:58 UTC 2014,39.3,0.12,0.1887,1,,
Wed Feb 12 17:06:05 UTC 2014,45.9,0.12,0.1886,1,,
Wed Feb 12 17:06:19 UTC 2014,45.9,0.12,0.1886,1,,
Wed Feb 12 17:06:29 UTC 2014,45.9,0.12,0.1886,1,,
Wed Feb 12 17:06:40 UTC 2014,45.9,0.12,0.1886,1,,
Wed Feb 12 17:06:54 UTC 2014,43.3,0.12,0.1885,1,,
Wed Feb 12 17:07:03 UTC 2014,43.3,0.12,0.1885,1,,
Wed Feb 12 17:07:09 UTC 2014,43.3,0.12,0.1885,1,,
Wed Feb 12 17:07:16 UTC 2014,26.2,0.12,0.1885,1,,
Wed Feb 12 17:07:29 UTC 2014,26.2,0.12,0.1885,1,,
Wed Feb 12 17:07:38 UTC 2014,26.2,0.12,0.1885,1,,
Wed Feb 12 17:07:43 UTC 2014,42.2,0.12,0.1884,1,,
Wed Feb 12 17:07:56 UTC 2014,41,0.12,0.1884,1,,
Wed Feb 12 17:08:08 UTC 2014,41,0.12,0.1884,1,,
Wed Feb 12 17:08:15 UTC 2014,41,0.12,0.1884,1,,
Wed Feb 12 17:08:27 UTC 2014,40.1,0.12,0.1884,1,,
Wed Feb 12 17:08:36 UTC 2014,40.1,0.12,0.1884,1,,
Wed Feb 12 17:08:45 UTC 2014,46.5,0.12,0.1883,1,,
Wed Feb 12 17:09:01 UTC 2014,46.5,0.12,0.1883,1,,
Wed Feb 12 17:09:08 UTC 2014,46.5,0.12,0.1883,1,,
Wed Feb 12 17:09:25 UTC 2014,46.5,0.12,0.1883,1,,
Wed Feb 12 17:09:32 UTC 2014,46.5,0.12,0.1883,1,,
Wed Feb 12 17:09:45 UTC 2014,40.5,0.12,0.1883,1,,
Wed Feb 12 17:09:58 UTC 2014,40.5,0.12,0.1883,1,,
Wed Feb 12 17:10:11 UTC 2014,43.9,0.12,0.1883,1,,
Wed Feb 12 17:10:21 UTC 2014,43.9,0.12,0.1883,1,,
Wed Feb 12 17:10:32 UTC 2014,38.3,0.12,0.1882,1,,
Wed Feb 12 17:10:43 UTC 2014,38.3,0.12,0.1882,1,,
Wed Feb 12 17:10:55 UTC 2014,38.3,0.12,0.1882,1,,
Wed Feb 12 17:11:05 UTC 2014,38.3,0.12,0.1882,1,,
Wed Feb 12 17:11:15 UTC 2014,38.3,0.12,0.1882,1,,
Wed Feb 12 17:11:23 UTC 2014,41.7,0.12,0.1882,1,,
Wed Feb 12 17:11:39 UTC 2014,41.7,0.12,0.1882,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:11:50 UTC 2014,33.6,0.12,0.1881,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:12:03 UTC 2014,33.6,0.12,0.1881,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:12:14 UTC 2014,33.6,0.12,0.1881,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:12:25 UTC 2014,37.1,0.12,0.1881,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:12:36 UTC 2014,37.1,0.12,0.1881,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:12:46 UTC 2014,33.2,0.12,0.1881,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:12:58 UTC 2014,33.2,0.12,0.1881,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:13:09 UTC 2014,33.2,0.12,0.1881,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:13:20 UTC 2014,33.2,0.12,0.1881,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:13:34 UTC 2014,31.2,0.12,0.1881,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:13:44 UTC 2014,31.2,0.12,0.1881,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:13:56 UTC 2014,31.2,0.12,0.1881,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:14:07 UTC 2014,37.2,0.12,0.1881,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:14:20 UTC 2014,33.7,0.12,0.1881,1,,
Wed Feb 12 17:14:29 UTC 2014,33.7,0.12,0.1881,1,,
Wed Feb 12 17:14:43 UTC 2014,33.7,0.12,0.1881,1,,
Wed Feb 12 17:14:49 UTC 2014,33.7,0.12,0.1881,1,,
Wed Feb 12 17:15:02 UTC 2014,37.6,0.12,0.1881,1,,
Wed Feb 12 17:15:18 UTC 2014,37.6,0.12,0.1881,1,,
Wed Feb 12 17:15:30 UTC 2014,36,0.12,0.1881,1,,
Wed Feb 12 17:15:41 UTC 2014,36,0.12,0.1881,1,,
Wed Feb 12 17:15:55 UTC 2014,33.1,0.12,0.188,1,,
Wed Feb 12 17:16:10 UTC 2014,33.1,0.12,0.188,1,,
Wed Feb 12 17:16:23 UTC 2014,33.1,0.12,0.188,1,,
Wed Feb 12 17:16:34 UTC 2014,33.1,0.12,0.188,1,,
Wed Feb 12 17:16:49 UTC 2014,43,0.12,0.1881,1,,
Wed Feb 12 17:16:59 UTC 2014,43,0.12,0.1881,1,,
Wed Feb 12 17:17:09 UTC 2014,37.9,0.12,0.1882,1,,
Wed Feb 12 17:17:24 UTC 2014,37.9,0.12,0.1882,1,,
Wed Feb 12 17:17:32 UTC 2014,40.8,0.12,0.1882,1,,
Wed Feb 12 17:17:43 UTC 2014,40.8,0.12,0.1882,1,,
Wed Feb 12 17:17:57 UTC 2014,35.7,0.12,0.1885,1,,
Wed Feb 12 17:18:06 UTC 2014,35.7,0.12,0.1885,1,,
Wed Feb 12 17:18:15 UTC 2014,42.5,0.12,0.1885,1,,
Wed Feb 12 17:18:25 UTC 2014,42.5,0.12,0.1885,1,,
Wed Feb 12 17:18:37 UTC 2014,42.5,0.12,0.1885,1,,
Wed Feb 12 17:18:47 UTC 2014,42.5,0.12,0.1885,1,,
Wed Feb 12 17:19:00 UTC 2014,38.1,0.12,0.1885,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:19:18 UTC 2014,38.1,0.12,0.1885,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:19:31 UTC 2014,40.6,0.12,0.1885,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:19:46 UTC 2014,40.6,0.12,0.1885,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:19:58 UTC 2014,39.8,0.12,0.1885,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:20:12 UTC 2014,39.8,0.12,0.1885,1,,
Wed Feb 12 17:20:23 UTC 2014,41,0.12,0.1885,1,,
Wed Feb 12 17:20:38 UTC 2014,41,0.12,0.1885,1,,
Wed Feb 12 17:20:45 UTC 2014,41,0.12,0.1885,1,,
Wed Feb 12 17:20:57 UTC 2014,41,0.12,0.1885,1,,
Wed Feb 12 17:21:09 UTC 2014,33.6,0.12,0.1884,1,,
Wed Feb 12 17:21:18 UTC 2014,33.6,0.12,0.1884,1,,
Wed Feb 12 17:21:27 UTC 2014,33.6,0.12,0.1884,1,,
Wed Feb 12 17:21:39 UTC 2014,34.6,0.12,0.1884,1,,
Wed Feb 12 17:21:52 UTC 2014,34.6,0.12,0.1884,1,,
Wed Feb 12 17:22:04 UTC 2014,34.6,0.12,0.1884,1,,
Wed Feb 12 17:22:12 UTC 2014,33,0.12,0.1888,1,,
Wed Feb 12 17:22:25 UTC 2014,33,0.12,0.1888,1,,
Wed Feb 12 17:22:30 UTC 2014,33,0.12,0.1888,1,,
Wed Feb 12 17:22:38 UTC 2014,30,0.12,0.1888,1,,
Wed Feb 12 17:22:50 UTC 2014,30,0.12,0.1888,1,,
Wed Feb 12 17:23:02 UTC 2014,30,0.12,0.1888,1,,
Wed Feb 12 17:23:13 UTC 2014,29,0.12,0.1888,1,,
Wed Feb 12 17:23:20 UTC 2014,29,0.12,0.1888,1,,
Wed Feb 12 17:23:33 UTC 2014,29,0.12,0.1888,1,,
Wed Feb 12 17:23:44 UTC 2014,29,0.12,0.1888,1,,
Wed Feb 12 17:23:52 UTC 2014,29,0.12,0.1888,1,,
Wed Feb 12 17:24:05 UTC 2014,25.8,0.12,0.1888,1,,
Wed Feb 12 17:24:17 UTC 2014,25.8,0.12,0.1888,1,,
Wed Feb 12 17:24:24 UTC 2014,25.8,0.12,0.1888,1,,
Wed Feb 12 17:24:35 UTC 2014,31.7,0.12,0.1888,1,,
Wed Feb 12 17:24:50 UTC 2014,31.7,0.12,0.1888,1,,
Wed Feb 12 17:24:58 UTC 2014,31,0.12,0.1888,1,,
Wed Feb 12 17:25:09 UTC 2014,31,0.12,0.1888,1,,
Wed Feb 12 17:25:19 UTC 2014,31,0.12,0.1888,1,,
Wed Feb 12 17:25:27 UTC 2014,37,0.12,0.1888,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:25:44 UTC 2014,37,0.12,0.1888,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:25:53 UTC 2014,37,0.12,0.1888,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:26:05 UTC 2014,37,0.12,0.1888,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:26:18 UTC 2014,37,0.12,0.1888,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:26:29 UTC 2014,41,0.12,0.1888,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:26:41 UTC 2014,41,0.12,0.1888,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:26:52 UTC 2014,42.9,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:27:03 UTC 2014,42.9,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:27:14 UTC 2014,34.5,0.12,0.1888,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:27:28 UTC 2014,34.5,0.12,0.1888,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:27:38 UTC 2014,40,0.12,0.1888,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:27:54 UTC 2014,40,0.12,0.1888,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:28:06 UTC 2014,40,0.12,0.1888,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:28:17 UTC 2014,40,0.12,0.1888,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:28:29 UTC 2014,40,0.12,0.1888,1,,
Wed Feb 12 17:28:38 UTC 2014,40,0.12,0.1888,1,,
Wed Feb 12 17:28:47 UTC 2014,40,0.12,0.1888,1,,
Wed Feb 12 17:28:54 UTC 2014,39.4,0.12,0.1889,1,,
Wed Feb 12 17:29:00 UTC 2014,39.4,0.12,0.1889,1,,
Wed Feb 12 17:29:11 UTC 2014,39.4,0.12,0.1889,1,,
Wed Feb 12 17:29:18 UTC 2014,44.2,0.12,0.1889,1,,
Wed Feb 12 17:29:32 UTC 2014,44.2,0.12,0.1889,1,,
Wed Feb 12 17:29:39 UTC 2014,44.2,0.12,0.1889,1,,
Wed Feb 12 17:29:58 UTC 2014,44.2,0.12,0.1889,1,,
Wed Feb 12 17:30:05 UTC 2014,38,0.12,0.1889,1,,
Wed Feb 12 17:30:16 UTC 2014,38,0.12,0.1889,1,,
Wed Feb 12 17:30:30 UTC 2014,35.5,0.12,0.189,1,,
Wed Feb 12 17:30:45 UTC 2014,35.5,0.12,0.189,1,,
Wed Feb 12 17:30:56 UTC 2014,32.9,0.12,0.189,1,,
Wed Feb 12 17:31:08 UTC 2014,32.9,0.12,0.189,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:31:18 UTC 2014,32.9,0.12,0.189,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:31:29 UTC 2014,32.8,0.12,0.189,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:31:40 UTC 2014,32.8,0.12,0.189,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:31:51 UTC 2014,29.8,0.12,0.189,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:32:01 UTC 2014,29.8,0.12,0.189,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:32:15 UTC 2014,23.6,0.12,0.189,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:32:25 UTC 2014,23.6,0.12,0.189,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:32:37 UTC 2014,24.1,0.12,0.189,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:32:48 UTC 2014,24.1,0.12,0.189,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:33:00 UTC 2014,27.9,0.12,0.189,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:33:11 UTC 2014,27.9,0.12,0.189,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:33:22 UTC 2014,27.4,0.12,0.189,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:33:35 UTC 2014,27.4,0.12,0.189,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:33:46 UTC 2014,33.1,0.12,0.189,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:33:57 UTC 2014,33.1,0.12,0.189,1,,
Wed Feb 12 17:34:03 UTC 2014,33.1,0.12,0.189,1,,
Wed Feb 12 17:34:19 UTC 2014,30.8,0.12,0.189,1,,
Wed Feb 12 17:34:27 UTC 2014,30.8,0.12,0.189,1,,
Wed Feb 12 17:34:42 UTC 2014,30.8,0.12,0.189,1,,
Wed Feb 12 17:35:01 UTC 2014,41.8,0.12,0.189,1,,
Wed Feb 12 17:35:12 UTC 2014,41.8,0.12,0.189,1,,
Wed Feb 12 17:35:23 UTC 2014,41.8,0.12,0.189,1,,
Wed Feb 12 17:35:39 UTC 2014,41.8,0.12,0.189,1,,
Wed Feb 12 17:35:45 UTC 2014,42.3,0.12,0.189,1,,
Wed Feb 12 17:36:04 UTC 2014,45,0.12,0.189,1,,
Wed Feb 12 17:36:11 UTC 2014,45,0.12,0.189,1,,
Wed Feb 12 17:36:27 UTC 2014,32.7,0.12,0.189,1,,
Wed Feb 12 17:36:36 UTC 2014,32.7,0.12,0.189,1,,
Wed Feb 12 17:36:53 UTC 2014,37.6,0.12,0.189,1,,
Wed Feb 12 17:37:11 UTC 2014,35.8,0.12,0.189,1,,
Wed Feb 12 17:37:20 UTC 2014,35.8,0.12,0.189,1,,
Wed Feb 12 17:37:35 UTC 2014,35.8,0.12,0.189,1,,
Wed Feb 12 17:37:44 UTC 2014,35.8,0.12,0.1891,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:38:00 UTC 2014,40.2,0.12,0.1891,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:38:13 UTC 2014,41.5,0.12,0.1891,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:38:25 UTC 2014,41.5,0.12,0.1891,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:38:36 UTC 2014,43.7,0.12,0.189,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:38:52 UTC 2014,36.1,0.12,0.189,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 17:39:05 UTC 2014,36.1,0.12,0.189,1,,
Wed Feb 12 17:39:17 UTC 2014,36.1,0.12,0.189,1,,
Wed Feb 12 17:39:23 UTC 2014,36.1,0.12,0.189,1,,
Wed Feb 12 17:39:31 UTC 2014,36.1,0.12,0.189,1,,
Wed Feb 12 17:39:38 UTC 2014,46.5,0.12,0.189,1,,
Wed Feb 12 17:39:52 UTC 2014,46.5,0.12,0.189,1,,
Wed Feb 12 17:40:01 UTC 2014,30.9,0.12,0.1891,1,,
Wed Feb 12 17:40:18 UTC 2014,30.9,0.12,0.1891,1,,
Wed Feb 12 17:40:29 UTC 2014,31.7,0.12,0.1891,1,,
Wed Feb 12 17:40:37 UTC 2014,31.7,0.12,0.1891,1,,
Wed Feb 12 17:40:44 UTC 2014,31.7,0.12,0.1891,1,,
Wed Feb 12 17:40:51 UTC 2014,35.8,0.12,0.1891,1,,
Wed Feb 12 17:41:08 UTC 2014,35.8,0.12,0.1891,1,,
Wed Feb 12 17:41:21 UTC 2014,37.7,0.12,0.1891,1,,
Wed Feb 12 17:41:28 UTC 2014,37.7,0.12,0.1891,1,,
Wed Feb 12 17:41:35 UTC 2014,37.7,0.12,0.1891,1,,
Wed Feb 12 17:41:48 UTC 2014,37.7,0.12,0.1891,1,,
Wed Feb 12 17:42:02 UTC 2014,37.7,0.12,0.1891,1,,
Wed Feb 12 17:42:11 UTC 2014,30.8,0.12,0.1891,1,,
Wed Feb 12 17:42:21 UTC 2014,30.8,0.12,0.1891,1,,
Wed Feb 12 17:42:34 UTC 2014,27,0.12,0.1891,1,,
Wed Feb 12 17:42:42 UTC 2014,27,0.12,0.1891,1,,
Wed Feb 12 17:42:55 UTC 2014,27,0.12,0.1891,1,,
Wed Feb 12 17:43:04 UTC 2014,28.5,0.12,0.1891,1,,
Wed Feb 12 17:43:13 UTC 2014,28.5,0.12,0.1891,1,,
Wed Feb 12 17:43:26 UTC 2014,29.5,0.12,0.1891,1,,
Wed Feb 12 17:43:41 UTC 2014,29.5,0.12,0.1891,1,,
Wed Feb 12 17:43:48 UTC 2014,29.5,0.12,0.189,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 17:44:00 UTC 2014,27.3,0.12,0.189,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 17:44:14 UTC 2014,27.3,0.12,0.189,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 17:44:24 UTC 2014,41.6,0.12,0.189,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 17:44:39 UTC 2014,41.6,0.12,0.189,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 17:44:53 UTC 2014,37.7,0.12,0.189,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 17:45:08 UTC 2014,37.7,0.12,0.189,1,,
Wed Feb 12 17:45:17 UTC 2014,44,0.12,0.189,1,,
Wed Feb 12 17:45:31 UTC 2014,43.3,0.12,0.1889,1,,
Wed Feb 12 17:45:48 UTC 2014,43.3,0.12,0.1889,1,,
Wed Feb 12 17:45:58 UTC 2014,43.3,0.12,0.1889,1,,
Wed Feb 12 17:46:08 UTC 2014,43.3,0.12,0.1889,1,,
Wed Feb 12 17:46:20 UTC 2014,43.3,0.12,0.1889,1,,
Wed Feb 12 17:46:30 UTC 2014,33.9,0.12,0.1889,1,,
Wed Feb 12 17:46:46 UTC 2014,33.9,0.12,0.1889,1,,
Wed Feb 12 17:46:53 UTC 2014,42.1,0.12,0.1889,1,,
Wed Feb 12 17:47:05 UTC 2014,42.1,0.12,0.1889,1,,
Wed Feb 12 17:47:14 UTC 2014,42.1,0.12,0.1889,1,,
Wed Feb 12 17:47:27 UTC 2014,36.4,0.12,0.1889,1,,
Wed Feb 12 17:47:37 UTC 2014,36.4,0.12,0.1889,1,,
Wed Feb 12 17:47:45 UTC 2014,36.4,0.12,0.1889,1,,
Wed Feb 12 17:47:57 UTC 2014,36.4,0.12,0.1889,1,,
Wed Feb 12 17:48:10 UTC 2014,36.4,0.12,0.1889,1,,
Wed Feb 12 17:48:17 UTC 2014,36.4,0.12,0.1889,1,,
Wed Feb 12 17:48:33 UTC 2014,36.4,0.12,0.1889,1,,
Wed Feb 12 17:48:44 UTC 2014,36.8,0.12,0.1889,1,,
Wed Feb 12 17:48:59 UTC 2014,36.8,0.12,0.1889,1,,
Wed Feb 12 17:49:12 UTC 2014,33.4,0.12,0.1889,1,,
Wed Feb 12 17:49:21 UTC 2014,33.4,0.12,0.1889,1,,
Wed Feb 12 17:49:32 UTC 2014,33.4,0.12,0.1889,1,,
Wed Feb 12 17:49:44 UTC 2014,34,0.12,0.1889,1,,
Wed Feb 12 17:49:56 UTC 2014,34,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:50:08 UTC 2014,34,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:50:19 UTC 2014,31.4,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:50:32 UTC 2014,31.4,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:50:52 UTC 2014,27,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:51:04 UTC 2014,27,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:51:22 UTC 2014,35.9,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:51:32 UTC 2014,35.9,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:51:45 UTC 2014,35.9,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:51:56 UTC 2014,26.3,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:52:13 UTC 2014,31,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:52:27 UTC 2014,31,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:52:39 UTC 2014,26.1,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:52:50 UTC 2014,26.1,0.12,0.1889,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 17:53:02 UTC 2014,26.1,0.12,0.1889,1,,
Wed Feb 12 17:53:11 UTC 2014,26.1,0.12,0.1889,1,,
Wed Feb 12 17:53:25 UTC 2014,40.5,0.12,0.1889,1,,
Wed Feb 12 17:53:39 UTC 2014,39.1,0.12,0.1888,1,,
Wed Feb 12 17:53:58 UTC 2014,39.1,0.12,0.1888,1,,
Wed Feb 12 17:54:05 UTC 2014,39.1,0.12,0.1888,1,,
Wed Feb 12 17:54:23 UTC 2014,39.1,0.12,0.1888,1,,
Wed Feb 12 17:54:32 UTC 2014,39.1,0.12,0.1888,1,,
Wed Feb 12 17:54:45 UTC 2014,39.1,0.12,0.1888,1,,
Wed Feb 12 17:54:54 UTC 2014,39.1,0.12,0.1888,1,,
Wed Feb 12 17:55:02 UTC 2014,33.3,0.12,0.1887,1,,
Wed Feb 12 17:55:23 UTC 2014,33.3,0.12,0.1887,1,,
Wed Feb 12 17:55:29 UTC 2014,36.3,0.12,0.1888,1,,
Wed Feb 12 17:55:41 UTC 2014,36.3,0.12,0.1888,1,,
Wed Feb 12 17:55:54 UTC 2014,38.2,0.12,0.1888,1,,
Wed Feb 12 17:56:02 UTC 2014,38.2,0.12,0.1888,1,,
Wed Feb 12 17:56:19 UTC 2014,37.7,0.12,0.1887,1,,
Wed Feb 12 17:56:29 UTC 2014,37.7,0.12,0.1887,1,,
Wed Feb 12 17:56:45 UTC 2014,37.7,0.12,0.1887,1,,
Wed Feb 12 17:56:52 UTC 2014,37.7,0.12,0.1887,1,,
Wed Feb 12 17:56:59 UTC 2014,37.7,0.12,0.1887,1,,
Wed Feb 12 17:57:12 UTC 2014,37.6,0.12,0.1887,1,,
Wed Feb 12 17:57:22 UTC 2014,37.6,0.12,0.1887,1,,
